Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status,Total_Orders,Average_Spend,Customer_Lifetime_Value
C104157,43,Female,Bengaluru,2024-05-23,Gold,3.0,214.71,644.14
C104158,40,Male,Pune,2024-05-26,Platinum,6.0,332.14,1992.85
C104159,35,Male,Delhi NCR,2024-04-08,New,6.0,376.85,2261.1
C104160,19,Male,Pune,2023-05-29,Gold,4.0,460.3,1841.22
C104161,19,Male,Bengaluru,2023-02-11,Gold,1.0,421.47,421.47
C104162,36,Male,Ahmedabad,2025-05-07,Gold,8.0,227.39,1819.1
C104163,19,Female,Delhi NCR,2024-07-06,Silver,6.0,408.39,2450.36
C104164,29,Male,Delhi NCR,2024-07-02,New,4.0,464.91,1859.65
C104165,34,Male,Delhi NCR,2024-09-05,Silver,5.0,372.79,1863.97
C104166,21,Male,Delhi NCR,2024-02-29,Silver,4.0,203.12,812.5
C104167,22,Male,Lucknow,2025-07-07,New,6.0,364.0,2184.0
C104168,30,Male,Delhi NCR,2024-04-29,New,3.0,246.07,738.21
C104169,36,Female,Delhi NCR,2024-05-31,Gold,9.0,402.77,3624.9
C104170,41,Female,Chennai,2024-07-01,New,5.0,323.64,1618.21
C104171,36,Female,Mumbai,2023-06-12,Silver,6.0,386.4,2318.38
C104172,32,Male,Mumbai,2023-06-28,Silver,4.0,400.09,1600.36
C104173,24,Female,Pune,2023-07-05,Platinum,6.0,418.13,2508.76
C104174,21,Female,Bengaluru,2023-09-19,Silver,4.0,257.54,1030.15
C104175,26,Male,Kolkata,2023-06-14,New,4.0,402.23,1608.92
C104176,35,Male,Hyderabad,2023-08-19,New,5.0,288.83,1444.16
C104177,34,Female,Mumbai,2025-08-24,New,6.0,305.45,1832.72
C104178,18,Male,Hyderabad,2024-01-07,New,7.0,401.62,2811.35
C104179,24,Male,Kolkata,2025-03-28,Gold,2.0,491.96,983.91
C104180,42,Female,Mumbai,2024-02-10,New,5.0,315.8,1579.02
C104181,32,Male,Chennai,2025-04-29,New,5.0,263.67,1318.34
C104182,18,Female,Bengaluru,2025-02-14,Gold,5.0,496.21,2481.03
C104183,52,Male,Hyderabad,2025-05-15,New,7.0,257.94,1805.58
C104184,31,Male,Chennai,2023-10-25,New,7.0,286.42,2004.97
C104185,34,Male,Delhi NCR,2023-04-09,Silver,5.0,350.34,1751.7
C104186,35,Male,Bengaluru,2023-11-14,New,5.0,198.74,993.71
C104187,28,Female,Delhi NCR,2024-12-24,New,8.0,404.85,3238.79
C104188,24,Female,Pune,2024-11-04,Platinum,8.0,310.43,2483.45
C104189,50,Female,Hyderabad,2024-12-26,Gold,7.0,396.81,2777.66
C104190,31,Male,Mumbai,2025-10-20,Gold,9.0,296.1,2664.92
C104191,38,Male,Delhi NCR,2023-08-20,Silver,2.0,408.77,817.54
C104192,36,Male,Ahmedabad,2024-04-02,New,5.0,297.85,1489.25
C104193,22,Male,Mumbai,2024-05-20,Gold,4.0,239.96,959.86
C104194,42,Female,Mumbai,2023-06-03,Silver,4.0,314.3,1257.19
C104195,23,Male,Delhi NCR,2024-11-13,New,3.0,226.51,679.53
C104196,34,Male,Hyderabad,2023-02-20,New,5.0,346.77,1733.86
C104197,18,Male,Mumbai,2025-07-13,Silver,4.0,220.58,882.32
C104198,18,Female,Kolkata,2023-04-02,New,5.0,335.46,1677.32
C104199,34,Male,Pune,2023-04-24,New,6.0,345.16,2070.94
C104200,24,Female,Delhi NCR,2023-06-28,New,3.0,292.63,877.89
C104201,18,Female,Hyderabad,2025-07-07,Silver,6.0,235.38,1412.3
C104202,36,Female,Mumbai,2025-06-06,New,2.0,281.6,563.2
C104203,50,Male,Delhi NCR,2025-08-08,Silver,10.0,303.28,3032.81
C104204,44,Male,Hyderabad,2025-05-08,New,5.0,428.6,2143.0
C104205,29,Male,Delhi NCR,2025-08-09,Silver,2.0,407.02,814.05
C104206,31,Female,Ahmedabad,2024-04-30,New,4.0,195.51,782.03
C104207,39,Female,Hyderabad,2023-01-05,Silver,9.0,344.02,3096.21
C104208,41,Female,Delhi NCR,2024-03-27,Silver,3.0,442.62,1327.85
C104209,28,Male,Lucknow,2023-08-16,Silver,6.0,386.4,2318.42
C104210,31,Male,Hyderabad,2023-09-10,New,6.0,362.51,2175.07
C104211,34,Female,Delhi NCR,2024-12-12,Silver,2.0,424.42,848.85
C104212,36,Male,Bengaluru,2023-06-21,Gold,3.0,495.43,1486.3
C104213,30,Female,Jaipur,2023-11-28,New,4.0,290.35,1161.39
C104214,30,Female,Bengaluru,2024-02-09,Silver,7.0,346.73,2427.11
C104215,43,Male,Bengaluru,2023-03-04,Silver,3.0,257.82,773.45
C104216,42,Male,Bengaluru,2024-12-23,Gold,4.0,312.73,1250.9
C104217,35,Male,Mumbai,2025-02-24,Silver,6.0,322.64,1935.86
C104218,46,Male,Delhi NCR,2024-07-29,Platinum,10.0,246.61,2466.06
C104219,28,Female,Hyderabad,2023-01-30,Silver,9.0,410.37,3693.3
C104220,46,Male,Ahmedabad,2025-03-21,Silver,5.0,376.92,1884.61
C104221,36,Male,Chennai,2024-04-04,New,4.0,240.8,963.18
C104222,60,Male,Delhi NCR,2023-10-02,Silver,6.0,284.7,1708.21
C104223,20,Male,Bengaluru,2025-09-03,New,4.0,254.03,1016.11
C104224,25,Female,Delhi NCR,2025-06-04,Silver,9.0,407.84,3670.57
C104225,35,Female,Mumbai,2024-03-29,New,1.0,172.04,172.04
C104226,35,Male,Pune,2024-04-01,Silver,4.0,265.96,1063.84
C104227,49,Male,Mumbai,2025-07-28,Gold,3.0,278.89,836.67
C104228,25,Male,Kolkata,2023-07-16,Platinum,3.0,404.19,1212.57
C104229,39,Male,Bengaluru,2024-02-26,New,2.0,247.08,494.17
C104230,41,Male,Pune,2024-08-10,Gold,9.0,298.93,2690.4
C104231,37,Female,Ahmedabad,2023-12-24,Gold,3.0,211.55,634.65
C104232,22,Male,Pune,2023-11-22,Gold,4.0,219.83,879.31
C104233,44,Male,Ahmedabad,2023-04-21,Gold,7.0,295.77,2070.36
C104234,42,Male,Chennai,2023-10-02,New,5.0,288.49,1442.45
C104235,36,Female,Hyderabad,2024-01-04,Gold,7.0,451.47,3160.32
C104236,33,Male,Mumbai,2025-05-12,Silver,6.0,297.76,1786.54
C104237,33,Female,Mumbai,2023-12-14,Gold,6.0,217.02,1302.15
C104238,30,Male,Kolkata,2023-06-15,New,7.0,292.49,2047.43
C104239,37,Female,Delhi NCR,2025-05-21,New,4.0,492.2,1968.78
C104240,31,Female,Jaipur,2023-12-29,New,3.0,322.65,967.94
C104241,23,Male,Mumbai,2025-08-05,Silver,6.0,290.3,1741.83
C104242,22,Male,Chennai,2023-04-23,Silver,6.0,389.39,2336.36
C104243,24,Male,Mumbai,2023-01-23,Gold,6.0,267.09,1602.53
C104244,33,Female,Jaipur,2025-08-07,New,3.0,355.64,1066.91
C104245,31,Female,Delhi NCR,2023-04-12,New,3.0,327.96,983.89
C104246,33,Male,Mumbai,2023-01-09,New,4.0,396.1,1584.39
C104247,36,Male,Kolkata,2024-10-24,New,1.0,241.77,241.77
C104248,25,Male,Mumbai,2023-11-23,Silver,4.0,307.03,1228.12
C104249,44,Male,Mumbai,2024-05-14,Silver,4.0,269.54,1078.17
C104250,29,Female,Ahmedabad,2024-02-25,Platinum,6.0,448.11,2688.68
C104251,27,Male,Kolkata,2023-11-02,New,7.0,304.52,2131.61
C104252,35,Male,Delhi NCR,2024-05-10,New,9.0,236.99,2132.89
C104253,18,Female,Hyderabad,2023-09-25,Gold,7.0,469.41,3285.87
C104254,24,Female,Mumbai,2023-08-20,New,4.0,367.92,1471.7
C104255,40,Female,Delhi NCR,2023-08-20,Silver,7.0,293.79,2056.54
C104256,18,Male,Hyderabad,2023-05-03,Silver,7.0,401.38,2809.65
C104257,41,Female,Delhi NCR,2024-06-25,Gold,6.0,368.18,2209.08
C104258,45,Female,Bengaluru,2024-07-18,New,2.0,285.15,570.3
C104259,28,Male,Mumbai,2023-01-19,Platinum,4.0,309.38,1237.54
C104260,34,Male,Kolkata,2024-04-18,Platinum,2.0,471.34,942.68
C104261,41,Female,Hyderabad,2025-01-31,New,2.0,377.08,754.15
C104262,27,Female,Delhi NCR,2023-01-02,Silver,4.0,445.05,1780.2
C104263,39,Female,Ahmedabad,2023-11-06,Silver,8.0,356.01,2848.11
C104264,25,Female,Kolkata,2025-09-16,New,8.0,306.18,2449.41
C104265,27,Female,Mumbai,2024-03-15,Platinum,10.0,261.98,2619.76
C104266,24,Female,Jaipur,2023-01-18,New,7.0,252.23,1765.64
C104267,34,Female,Mumbai,2024-06-26,New,6.0,242.39,1454.33
C104268,41,Male,Mumbai,2024-02-28,New,4.0,322.12,1288.46
C104269,29,Male,Bengaluru,2023-08-06,Silver,2.0,428.9,857.81
C104270,20,Female,Delhi NCR,2023-03-17,Gold,6.0,310.57,1863.4
C104271,21,Male,Pune,2025-06-29,Silver,3.0,509.09,1527.28
C104272,35,Female,Hyderabad,2025-04-17,Silver,6.0,293.26,1759.57
C104273,48,Female,Ahmedabad,2024-12-03,New,4.0,219.93,879.73
C104274,35,Female,Mumbai,2023-01-19,Silver,5.0,268.21,1341.03
C104275,28,Female,Delhi NCR,2025-06-15,Silver,11.0,282.36,3105.99
C104276,38,Male,Mumbai,2024-05-02,Silver,6.0,486.61,2919.65
C104277,29,Female,Delhi NCR,2024-05-04,Silver,3.0,366.76,1100.29
C104278,28,Male,Jaipur,2025-06-23,Platinum,4.0,359.09,1436.35
C104279,22,Female,Pune,2024-03-21,Gold,4.0,384.08,1536.3
C104280,44,Female,Chennai,2023-09-01,Silver,6.0,311.96,1871.76
C104281,18,Male,Chennai,2023-09-02,Silver,1.0,172.65,172.65
C104282,38,Male,Mumbai,2025-08-12,New,3.0,341.29,1023.87
C104283,27,Male,Delhi NCR,2024-07-15,Silver,4.0,352.68,1410.71
C104284,27,Female,Bengaluru,2024-08-19,Silver,5.0,250.03,1250.15
C104285,46,Male,Kolkata,2024-09-02,Silver,3.0,197.75,593.26
C104286,25,Male,Mumbai,2023-08-16,Silver,6.0,284.14,1704.82
C104287,31,Female,Delhi NCR,2024-03-08,New,2.0,336.13,672.26
C104288,30,Male,Pune,2025-09-07,New,3.0,211.96,635.89
C104289,35,Male,Delhi NCR,2023-05-30,New,8.0,375.72,3005.75
C104290,27,Female,Hyderabad,2025-09-06,Silver,11.0,276.54,3041.92
C104291,18,Male,Delhi NCR,2023-10-09,Platinum,4.0,454.38,1817.5
C104292,31,Male,Bengaluru,2023-11-01,Silver,11.0,330.35,3633.87
C104293,43,Female,Bengaluru,2023-01-15,Silver,6.0,252.29,1513.72
C104294,32,Female,Ahmedabad,2024-11-14,Silver,4.0,515.79,2063.15
C104295,35,Male,Pune,2023-11-25,New,4.0,350.33,1401.33
C104296,29,Female,Delhi NCR,2024-04-18,New,6.0,385.99,2315.94
C104297,25,Male,Chennai,2024-08-21,New,5.0,430.1,2150.48
C104298,46,Male,Chennai,2024-10-15,Platinum,3.0,163.57,490.7
C104299,29,Female,Pune,2025-09-11,New,3.0,316.12,948.37
C104300,27,Male,Ahmedabad,2024-07-26,Silver,2.0,569.1,1138.19
C104301,41,Male,Chennai,2023-07-03,New,4.0,471.47,1885.87
C104302,31,Female,Delhi NCR,2024-12-25,Silver,3.0,220.07,660.22
C104303,26,Male,Bengaluru,2023-02-27,New,6.0,315.97,1895.81
C104304,31,Male,Mumbai,2025-05-18,Platinum,5.0,411.29,2056.45
C104305,31,Male,Bengaluru,2023-11-02,New,11.0,209.03,2299.38
C104306,33,Female,Jaipur,2025-01-13,Platinum,1.0,708.77,708.77
C104307,50,Female,Hyderabad,2023-06-11,Silver,2.0,386.52,773.04
C104308,34,Female,Mumbai,2024-02-23,Silver,2.0,164.87,329.74
C104309,18,Male,Jaipur,2024-12-17,Gold,5.0,295.6,1477.99
C104310,34,Female,Pune,2024-10-01,Silver,8.0,313.07,2504.56
C104311,31,Female,Mumbai,2023-01-06,New,12.0,438.51,5262.13
C104312,31,Male,Ahmedabad,2023-02-05,Silver,9.0,374.53,3370.79
C104313,33,Male,Mumbai,2025-10-07,Silver,4.0,302.18,1208.71
C104314,31,Female,Bengaluru,2024-06-28,Silver,9.0,308.49,2776.44
C104315,31,Male,Bengaluru,2025-05-31,Gold,6.0,384.1,2304.63
C104316,37,Female,Ahmedabad,2023-03-16,Silver,1.0,210.01,210.01
C104317,26,Female,Mumbai,2024-05-20,New,7.0,440.44,3083.09
C104318,22,Male,Mumbai,2024-08-16,New,5.0,353.26,1766.29
C104319,58,Other,Pune,2025-08-06,New,7.0,283.51,1984.54
C104320,25,Female,Ahmedabad,2025-01-01,Silver,8.0,392.53,3140.25
C104321,32,Male,Delhi NCR,2024-10-08,New,4.0,253.5,1014.02
C104322,18,Female,Delhi NCR,2023-10-30,New,3.0,309.26,927.78
C104323,32,Male,Jaipur,2025-10-20,Gold,3.0,316.58,949.75
C104324,23,Female,Chennai,2023-12-04,New,3.0,555.18,1665.53
C104325,27,Male,Mumbai,2023-10-14,New,5.0,342.21,1711.03
C104326,40,Male,Mumbai,2025-01-15,Gold,4.0,239.22,956.86
C104327,35,Male,Bengaluru,2025-10-23,Silver,5.0,334.92,1674.59
C104328,36,Male,Pune,2025-06-01,Gold,4.0,268.53,1074.11
C104329,18,Male,Hyderabad,2023-07-05,New,5.0,322.48,1612.42
C104330,48,Male,Chennai,2025-04-19,Silver,4.0,308.29,1233.15
C104331,20,Female,Delhi NCR,2023-12-31,Platinum,7.0,255.78,1790.49
C104332,45,Male,Kolkata,2023-08-17,New,4.0,263.3,1053.18
C104333,40,Male,Delhi NCR,2025-08-21,New,5.0,334.89,1674.43
C104334,36,Male,Ahmedabad,2025-09-05,New,6.0,403.15,2418.88
C104335,23,Female,Delhi NCR,2024-01-17,Gold,2.0,294.32,588.63
C104336,32,Male,Delhi NCR,2023-01-27,New,3.0,291.52,874.57
C104337,27,Male,Delhi NCR,2023-08-05,Silver,1.0,650.37,650.37
C104338,31,Female,Mumbai,2024-07-11,Silver,6.0,392.9,2357.4
C104339,29,Male,Bengaluru,2023-03-03,Platinum,0.0,0.0,0.0
C104340,18,Other,Pune,2023-08-22,New,3.0,278.85,836.54
C104341,41,Male,Ahmedabad,2023-06-03,Silver,3.0,441.59,1324.78
C104342,30,Female,Bengaluru,2025-09-07,Platinum,3.0,353.92,1061.77
C104343,27,Male,Hyderabad,2024-01-01,New,2.0,403.12,806.24
C104344,26,Female,Mumbai,2024-01-27,Silver,3.0,425.49,1276.48
C104345,34,Female,Chennai,2024-03-09,New,6.0,395.53,2373.18
C104346,23,Male,Delhi NCR,2023-01-14,New,4.0,227.52,910.07
C104347,18,Male,Mumbai,2024-07-12,New,4.0,224.98,899.9
C104348,35,Male,Delhi NCR,2025-07-28,New,5.0,367.68,1838.39
C104349,36,Male,Delhi NCR,2025-04-17,New,6.0,259.69,1558.15
C104350,29,Other,Hyderabad,2023-09-16,Gold,7.0,347.97,2435.81
C104351,21,Female,Delhi NCR,2023-01-14,Silver,1.0,313.55,313.55
C104352,32,Female,Delhi NCR,2025-03-07,Silver,3.0,391.84,1175.53
C104353,18,Female,Kolkata,2025-05-16,Silver,5.0,383.95,1919.73
C104354,22,Female,Delhi NCR,2025-08-07,Platinum,8.0,305.48,2443.85
C104355,24,Female,Hyderabad,2024-08-17,New,4.0,247.19,988.75
C104356,39,Male,Mumbai,2024-05-02,New,6.0,329.36,1976.18
C104357,28,Male,Ahmedabad,2025-02-18,New,1.0,179.84,179.84
C104358,27,Male,Pune,2024-12-12,Gold,4.0,215.7,862.81
C104359,49,Male,Delhi NCR,2025-02-18,Gold,3.0,422.64,1267.91
C104360,34,Male,Ahmedabad,2023-10-20,Silver,8.0,376.66,3013.26
C104361,34,Male,Bengaluru,2025-07-19,New,5.0,325.34,1626.7
C104362,28,Male,Mumbai,2023-02-08,Silver,0.0,0.0,0.0
C104363,26,Male,Pune,2023-04-07,Silver,9.0,308.01,2772.08
C104364,18,Male,Pune,2024-11-05,New,4.0,349.65,1398.61
C104365,40,Male,Mumbai,2024-08-11,New,9.0,340.42,3063.82
C104366,35,Male,Mumbai,2024-07-24,New,7.0,318.1,2226.69
C104367,29,Male,Delhi NCR,2025-07-25,Silver,5.0,292.02,1460.12
C104368,30,Female,Hyderabad,2025-06-15,Platinum,6.0,360.48,2162.87
C104369,38,Female,Jaipur,2025-01-10,New,5.0,363.55,1817.77
C104370,18,Male,Bengaluru,2023-06-19,Gold,3.0,252.56,757.68
C104371,26,Male,Lucknow,2023-04-10,Silver,6.0,371.91,2231.48
C104372,21,Male,Delhi NCR,2023-05-24,Silver,5.0,358.59,1792.93
C104373,47,Male,Chennai,2024-09-24,Gold,2.0,173.24,346.49
C104374,39,Male,Ahmedabad,2025-01-04,Silver,5.0,368.28,1841.38
C104375,18,Female,Pune,2025-04-03,New,7.0,329.34,2305.36
C104376,18,Male,Delhi NCR,2023-04-17,New,4.0,341.1,1364.38
C104377,30,Male,Mumbai,2023-10-11,Gold,1.0,378.34,378.34
C104378,27,Female,Delhi NCR,2023-12-15,Silver,6.0,331.56,1989.38
C104379,19,Male,Hyderabad,2024-10-13,New,6.0,428.29,2569.76
C104380,49,Male,Lucknow,2023-02-17,Silver,6.0,314.46,1886.76
C104381,34,Male,Mumbai,2025-05-15,New,3.0,440.09,1320.27
C104382,35,Female,Delhi NCR,2023-03-25,New,5.0,364.76,1823.8
C104383,25,Male,Mumbai,2024-06-23,Gold,7.0,422.19,2955.3
C104384,38,Female,Hyderabad,2025-08-18,Silver,3.0,242.19,726.56
C104385,28,Female,Hyderabad,2023-07-20,New,5.0,271.96,1359.79
C104386,28,Male,Mumbai,2024-12-08,Silver,1.0,383.92,383.92
C104387,36,Female,Chennai,2024-07-20,Platinum,3.0,454.51,1363.52
C104388,18,Male,Delhi NCR,2025-04-24,New,4.0,294.71,1178.83
C104389,45,Male,Hyderabad,2024-08-28,New,2.0,363.05,726.1
C104390,33,Male,Bengaluru,2025-05-23,New,5.0,234.49,1172.43
C104391,43,Other,Delhi NCR,2024-02-19,New,8.0,307.71,2461.71
C104392,21,Male,Hyderabad,2023-06-18,New,2.0,409.6,819.2
C104393,23,Male,Pune,2024-12-01,New,6.0,338.71,2032.24
C104394,21,Female,Bengaluru,2025-09-23,New,5.0,454.18,2270.91
C104395,33,Male,Chennai,2024-03-22,Silver,6.0,313.92,1883.5
C104396,32,Female,Bengaluru,2025-04-24,New,3.0,341.13,1023.38
C104397,27,Female,Mumbai,2025-06-22,New,4.0,290.18,1160.72
C104398,22,Female,Jaipur,2024-10-26,Silver,3.0,496.91,1490.73
C104399,20,Female,Jaipur,2025-03-26,New,4.0,426.14,1704.57
C104400,31,Female,Delhi NCR,2024-08-02,New,7.0,336.43,2354.99
C104401,27,Male,Jaipur,2025-04-08,Platinum,1.0,418.88,418.88
C104402,25,Other,Chennai,2023-12-13,Silver,6.0,360.92,2165.53
C104403,45,Female,Delhi NCR,2024-06-25,Silver,4.0,404.82,1619.27
C104404,30,Female,Bengaluru,2023-03-22,Silver,10.0,279.37,2793.74
C104405,42,Female,Delhi NCR,2023-07-22,Platinum,6.0,381.28,2287.71
C104406,26,Male,Hyderabad,2024-08-19,New,6.0,410.88,2465.3
C104407,33,Male,Jaipur,2025-01-16,New,2.0,459.87,919.74
C104408,31,Male,Mumbai,2023-01-31,Gold,12.0,442.6,5311.16
C104409,18,Male,Bengaluru,2023-03-12,New,4.0,237.7,950.81
C104410,44,Female,Mumbai,2023-01-07,Silver,1.0,441.79,441.79
C104411,30,Female,Hyderabad,2024-06-17,New,6.0,356.38,2138.27
C104412,38,Male,Chennai,2023-12-12,New,9.0,409.08,3681.69
C104413,24,Male,Delhi NCR,2023-02-24,Silver,2.0,710.68,1421.35
C104414,30,Female,Hyderabad,2025-03-28,Silver,2.0,196.48,392.95
C104415,23,Male,Mumbai,2024-06-28,Silver,5.0,292.1,1460.5
C104416,42,Female,Chennai,2023-01-11,New,4.0,367.27,1469.07
C104417,34,Female,Pune,2024-12-07,New,7.0,338.79,2371.51
C104418,34,Male,Pune,2025-07-27,Silver,4.0,367.2,1468.78
C104419,43,Male,Mumbai,2024-03-07,New,6.0,310.17,1861.02
C104420,41,Female,Hyderabad,2025-09-05,Silver,5.0,204.14,1020.69
C104421,38,Male,Pune,2024-03-05,Silver,4.0,181.62,726.47
C104422,18,Female,Pune,2023-03-21,New,2.0,203.59,407.18
C104423,25,Male,Hyderabad,2023-05-07,New,5.0,277.1,1385.5
C104424,22,Male,Kolkata,2023-03-10,Gold,5.0,346.19,1730.94
C104425,38,Male,Mumbai,2023-11-07,New,3.0,386.37,1159.12
C104426,33,Female,Delhi NCR,2024-02-01,New,9.0,488.54,4396.87
C104427,18,Female,Jaipur,2024-04-02,Platinum,6.0,358.9,2153.4
C104428,29,Female,Delhi NCR,2024-05-10,New,6.0,309.0,1853.98
C104429,18,Male,Ahmedabad,2025-06-08,Gold,8.0,399.78,3198.23
C104430,31,Female,Hyderabad,2023-01-12,New,2.0,259.21,518.41
C104431,18,Male,Ahmedabad,2025-07-13,New,3.0,397.0,1190.99
C104432,36,Female,Hyderabad,2023-09-04,Silver,6.0,324.66,1947.98
C104433,34,Female,Kolkata,2025-09-09,New,1.0,417.77,417.77
C104434,48,Male,Pune,2023-05-20,Gold,3.0,277.75,833.25
C104435,39,Female,Bengaluru,2023-04-14,New,3.0,246.32,738.95
C104436,27,Male,Mumbai,2023-05-06,Silver,4.0,384.88,1539.54
C104437,38,Male,Delhi NCR,2023-11-02,Gold,6.0,322.52,1935.09
C104438,18,Male,Mumbai,2025-08-27,Silver,1.0,170.69,170.69
C104439,22,Female,Jaipur,2024-04-21,Silver,9.0,303.83,2734.48
C104440,34,Male,Mumbai,2023-06-20,New,5.0,462.77,2313.86
C104441,18,Female,Chennai,2024-10-22,New,4.0,264.46,1057.82
C104442,31,Male,Bengaluru,2024-06-07,Gold,4.0,293.82,1175.3
C104443,22,Female,Mumbai,2024-12-24,Silver,2.0,423.92,847.84
C104444,32,Female,Lucknow,2025-02-02,Silver,6.0,358.87,2153.21
C104445,21,Male,Delhi NCR,2025-03-20,Silver,5.0,452.05,2260.27
C104446,35,Female,Hyderabad,2023-06-05,New,7.0,415.55,2908.86
C104447,31,Female,Bengaluru,2024-05-25,New,8.0,424.79,3398.35
C104448,44,Male,Delhi NCR,2024-10-11,New,3.0,288.35,865.04
C104449,31,Male,Delhi NCR,2024-07-27,Silver,2.0,296.89,593.78
C104450,24,Male,Pune,2025-09-28,New,9.0,359.09,3231.82
C104451,29,Female,Delhi NCR,2025-09-16,New,2.0,236.98,473.97
C104452,19,Female,Chennai,2025-04-16,Silver,4.0,360.0,1439.98
C104453,35,Female,Hyderabad,2023-09-05,Silver,4.0,443.42,1773.69
C104454,36,Female,Delhi NCR,2024-06-28,Silver,7.0,296.75,2077.23
C104455,53,Female,Mumbai,2025-04-07,Gold,6.0,245.87,1475.24
C104456,25,Male,Delhi NCR,2023-10-04,Silver,4.0,418.32,1673.3
C104457,29,Male,Chennai,2025-01-03,New,2.0,254.63,509.26
C104458,26,Female,Hyderabad,2023-09-14,Gold,5.0,280.5,1402.52
C104459,33,Male,Delhi NCR,2023-05-25,Silver,8.0,321.88,2575.07
C104460,34,Male,Hyderabad,2023-09-05,Silver,7.0,301.45,2110.16
C104461,31,Female,Bengaluru,2025-08-12,Gold,3.0,276.19,828.56
C104462,41,Female,Pune,2025-10-22,New,5.0,312.27,1561.35
C104463,25,Female,Delhi NCR,2025-05-31,Silver,4.0,302.21,1208.84
C104464,40,Male,Delhi NCR,2023-10-07,New,4.0,208.52,834.1
C104465,36,Female,Mumbai,2025-03-13,New,5.0,294.15,1470.76
C104466,31,Male,Pune,2023-08-13,Silver,5.0,344.18,1720.91
C104467,28,Male,Pune,2023-05-11,New,6.0,333.55,2001.3
C104468,53,Female,Mumbai,2023-09-24,New,6.0,310.86,1865.17
C104469,24,Female,Delhi NCR,2023-05-24,Silver,0.0,0.0,0.0
C104470,34,Female,Pune,2024-10-21,New,2.0,407.04,814.08
C104471,24,Female,Delhi NCR,2024-12-04,Silver,2.0,320.76,641.53
C104472,47,Female,Hyderabad,2023-02-06,New,5.0,270.1,1350.52
C104473,39,Male,Bengaluru,2023-04-21,Silver,3.0,285.6,856.8
C104474,25,Male,Mumbai,2024-05-08,Silver,5.0,310.37,1551.84
C104475,36,Female,Bengaluru,2023-04-27,Silver,4.0,293.53,1174.11
C104476,33,Female,Delhi NCR,2025-05-03,Silver,5.0,358.78,1793.92
C104477,26,Male,Hyderabad,2024-02-17,Platinum,10.0,319.35,3193.49
C104478,38,Male,Delhi NCR,2024-03-01,New,6.0,340.44,2042.67
C104479,35,Male,Bengaluru,2023-01-06,New,2.0,337.2,674.41
C104480,33,Male,Bengaluru,2024-12-23,Gold,6.0,288.49,1730.93
C104481,31,Female,Delhi NCR,2025-01-13,Silver,4.0,358.59,1434.35
C104482,35,Male,Hyderabad,2025-02-18,Platinum,3.0,155.32,465.96
C104483,33,Male,Chennai,2024-07-10,Silver,5.0,366.94,1834.72
C104484,32,Female,Jaipur,2023-10-05,Gold,3.0,278.77,836.3
C104485,25,Female,Delhi NCR,2023-03-22,New,2.0,471.34,942.68
C104486,46,Male,Delhi NCR,2023-11-22,New,10.0,338.4,3383.98
C104487,22,Male,Mumbai,2024-07-13,Silver,3.0,180.97,542.91
C104488,35,Male,Ahmedabad,2023-05-01,Silver,3.0,199.33,597.98
C104489,28,Male,Bengaluru,2023-02-25,Gold,7.0,234.17,1639.19
C104490,47,Male,Mumbai,2023-08-12,Platinum,6.0,427.21,2563.28
C104491,23,Male,Chennai,2023-03-14,New,6.0,426.25,2557.5
C104492,24,Male,Delhi NCR,2023-01-15,Silver,2.0,374.53,749.06
C104493,22,Male,Hyderabad,2024-05-15,Gold,5.0,336.57,1682.86
C104494,34,Male,Bengaluru,2025-02-06,Gold,10.0,395.68,3956.78
C104495,19,Female,Hyderabad,2024-05-29,Gold,1.0,248.56,248.56
C104496,27,Male,Chennai,2023-04-04,Silver,4.0,314.22,1256.86
C104497,18,Male,Mumbai,2023-12-16,Platinum,6.0,341.7,2050.19
C104498,33,Female,Hyderabad,2023-02-06,New,7.0,289.14,2023.95
C104499,26,Male,Bengaluru,2024-10-02,New,4.0,563.71,2254.85
C104500,18,Male,Delhi NCR,2023-08-29,New,4.0,274.43,1097.73
C104501,41,Female,Ahmedabad,2024-02-03,Silver,7.0,596.5,4175.51
C104502,19,Female,Chennai,2025-07-18,Gold,7.0,346.0,2422.01
C104503,38,Male,Ahmedabad,2024-08-27,Silver,7.0,235.27,1646.92
C104504,25,Female,Pune,2025-02-26,Silver,2.0,326.06,652.12
C104505,45,Female,Mumbai,2023-12-27,New,6.0,343.95,2063.71
C104506,38,Male,Bengaluru,2025-08-16,Silver,9.0,245.2,2206.82
C104507,22,Male,Bengaluru,2025-01-06,New,6.0,271.18,1627.06
C104508,23,Male,Delhi NCR,2024-06-15,Silver,7.0,314.76,2203.33
C104509,36,Female,Bengaluru,2024-08-19,New,5.0,473.71,2368.53
C104510,29,Male,Mumbai,2024-10-03,Silver,2.0,208.54,417.09
C104511,29,Male,Delhi NCR,2023-06-14,Silver,5.0,293.91,1469.57
C104512,42,Male,Kolkata,2023-09-17,Silver,4.0,224.78,899.13
C104513,24,Female,Delhi NCR,2024-12-07,Silver,4.0,436.54,1746.16
C104514,32,Male,Bengaluru,2024-03-30,Platinum,5.0,255.97,1279.87
C104515,40,Male,Chennai,2025-03-18,Gold,8.0,309.18,2473.47
C104516,38,Male,Hyderabad,2024-06-25,New,4.0,223.75,894.99
C104517,30,Female,Delhi NCR,2023-03-09,New,3.0,180.86,542.59
