Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status
C104165,34.0,Male,Delhi NCR,2024-09-05,Silver
C104166,21.0,Male,Delhi NCR,2024-02-29,Silver
C104167,22.0,Male,Lucknow,2025-07-07,New
C104168,30.0,Male,Delhi NCR,2024-04-29,New
C104169,36.0,Female,Delhi NCR,2024-05-31,Gold
C104170,41.0,Female,Chennai,2024-07-01,New
C104171,36.0,Female,Mumbai,2023-06-12,Silver
C104172,32.0,Male,Mumbai,2023-06-28,Silver
C104173,24.0,Female,Pune,2023-07-05,Platinum
C104174,21.0,Female,Bengaluru,2023-09-19,Silver
C104175,26.0,Male,Kolkata,2023-06-14,New
C104176,35.0,Male,Hyderabad,2023-08-19,New
C104177,34.0,Female,Mumbai,2025-08-24,New
C104178,18.0,Male,Hyderabad,2024-01-07,New
C104179,24.0,Male,Kolkata,2025-03-28,Gold
C104180,42.0,Female,Mumbai,2024-02-10,New
C104181,32.0,Male,Chennai,2025-04-29,New
C104182,18.0,Female,Bengaluru,2025-02-14,Gold
C104183,52.0,Male,Hyderabad,2025-05-15,New
C104184,31.0,Male,Chennai,2023-10-25,New
C104185,34.0,Male,Delhi NCR,2023-04-09,Silver
C104186,35.0,Male,Bengaluru,2023-11-14,New
C104187,28.0,Female,Delhi NCR,2024-12-24,New
C104188,24.0,Female,Pune,2024-11-04,Platinum
C104189,50.0,Female,Hyderabad,2024-12-26,Gold
C104190,,Male,Mumbai,2025-10-20,Gold
C104191,38.0,Male,Delhi NCR,2023-08-20,Silver
C104192,36.0,Male,Ahmedabad,2024-04-02,New
C104193,22.0,Male,Mumbai,2024-05-20,Gold
C104194,42.0,Female,Mumbai,2023-06-03,Silver
C104195,23.0,Male,Delhi NCR,2024-11-13,New
C104196,34.0,Male,Hyderabad,2023-02-20,New
C104197,18.0,Male,Mumbai,2025-07-13,Silver
C104198,18.0,Female,Kolkata,2023-04-02,New
C104199,34.0,Male,Pune,2023-04-24,New
C104200,24.0,Female,Delhi NCR,2023-06-28,New
C104201,18.0,Female,Hyderabad,2025-07-07,Silver
C104202,36.0,Female,Mumbai,2025-06-06,New
C104203,50.0,Male,Delhi NCR,2025-08-08,Silver
C104204,44.0,Male,Hyderabad,2025-05-08,New
C104205,29.0,Male,Delhi NCR,2025-08-09,Silver
C104206,31.0,Female,Ahmedabad,2024-04-30,New
C104207,39.0,Female,Hyderabad,2023-01-05,Silver
C104208,41.0,Female,Delhi NCR,2024-03-27,Silver
C104209,28.0,Male,Lucknow,2023-08-16,Silver
C104210,31.0,Male,Hyderabad,2023-09-10,New
C104211,34.0,Female,Delhi NCR,2024-12-12,Silver
C104212,36.0,Male,Bengaluru,2023-06-21,Gold
C104213,30.0,Female,Jaipur,2023-11-28,New
C104214,30.0,Female,Bengaluru,2024-02-09,Silver
C104215,43.0,Male,Bengaluru,2023-03-04,Silver
C104216,42.0,Male,Bengaluru,2024-12-23,Gold
C104217,35.0,Male,Mumbai,2025-02-24,Silver
C104218,46.0,Male,Delhi NCR,2024-07-29,Platinum
C104219,28.0,Female,Hyderabad,2023-01-30,Silver
C104220,46.0,Male,Ahmedabad,2025-03-21,Silver
C104221,36.0,Male,Chennai,2024-04-04,New
C104222,60.0,Male,Delhi NCR,2023-10-02,Silver
C104223,20.0,Male,Bengaluru,2025-09-03,New
C104224,25.0,Female,Delhi NCR,2025-06-04,Silver
C104225,35.0,Female,Mumbai,2024-03-29,New
C104226,35.0,Male,Pune,2024-04-01,Silver
C104227,49.0,Male,Mumbai,2025-07-28,Gold
C104228,25.0,Male,Kolkata,2023-07-16,Platinum
C104229,39.0,Male,Bengaluru,2024-02-26,New
C104230,41.0,Male,Pune,2024-08-10,Gold
C104231,37.0,Female,Ahmedabad,2023-12-24,Gold
C104232,22.0,Male,Pune,2023-11-22,Gold
C104233,44.0,Male,Ahmedabad,2023-04-21,Gold
C104234,42.0,Male,Chennai,2023-10-02,New
C104235,36.0,Female,Hyderabad,2024-01-04,Gold
C104236,33.0,Male,Mumbai,2025-05-12,Silver
C104237,33.0,Female,Mumbai,2023-12-14,Gold
C104238,30.0,Male,Kolkata,2023-06-15,New
C104239,37.0,Female,Delhi NCR,2025-05-21,New
C104240,31.0,Female,Jaipur,2023-12-29,New
C104241,23.0,Male,Mumbai,2025-08-05,Silver
C104242,22.0,Male,Chennai,2023-04-23,Silver
C104243,24.0,Male,Mumbai,2023-01-23,Gold
C104244,33.0,Female,Jaipur,2025-08-07,New
C104245,31.0,Female,Delhi NCR,2023-04-12,New
C104246,33.0,Male,Mumbai,2023-01-09,New
C104247,36.0,Male,Kolkata,2024-10-24,New
C104248,25.0,Male,Mumbai,2023-11-23,Silver
C104249,44.0,Male,Mumbai,2024-05-14,Silver
C104250,29.0,Female,Ahmedabad,2024-02-25,Platinum
C104251,27.0,Male,Kolkata,2023-11-02,New
C104252,35.0,Male,Delhi NCR,2024-05-10,New
C104253,18.0,Female,Hyderabad,2023-09-25,Gold
C104254,24.0,Female,Mumbai,2023-08-20,New
C104255,40.0,Female,Delhi NCR,2023-08-20,Silver
C104256,18.0,Male,Hyderabad,2023-05-03,Silver
C104257,41.0,Female,Delhi NCR,2024-06-25,Gold
C104258,45.0,Female,Bengaluru,2024-07-18,New
C104259,28.0,Male,Mumbai,2023-01-19,Platinum
C104260,34.0,Male,Kolkata,2024-04-18,Platinum
C104261,41.0,Female,Hyderabad,2025-01-31,New
C104262,27.0,Female,Delhi NCR,2023-01-02,Silver
C104263,39.0,Female,Ahmedabad,2023-11-06,Silver
C104264,25.0,Female,Kolkata,2025-09-16,New
C104265,27.0,Female,Mumbai,2024-03-15,Platinum
C104266,24.0,Female,Jaipur,2023-01-18,New
C104267,34.0,Female,Mumbai,2024-06-26,New
C104268,41.0,Male,Mumbai,2024-02-28,New
C104269,29.0,Male,Bengaluru,2023-08-06,Silver
C104270,20.0,Female,Delhi NCR,2023-03-17,Gold
C104271,21.0,Male,Pune,2025-06-29,Silver
C104272,35.0,Female,Hyderabad,2025-04-17,Silver
C104273,48.0,Female,Ahmedabad,2024-12-03,New
C104274,35.0,Female,Mumbai,2023-01-19,Silver
C104275,28.0,Female,Delhi NCR,2025-06-15,Silver
C104276,38.0,Male,Mumbai,2024-05-02,Silver
C104277,29.0,Female,Delhi NCR,2024-05-04,Silver
C104278,28.0,Male,Jaipur,2025-06-23,Platinum
C104279,22.0,Female,Pune,2024-03-21,Gold
C104280,44.0,Female,Chennai,2023-09-01,Silver
C104281,18.0,Male,Chennai,2023-09-02,Silver
C104282,38.0,Male,Mumbai,2025-08-12,New
C104283,27.0,Male,Delhi NCR,2024-07-15,Silver
C104284,27.0,Female,Bengaluru,2024-08-19,Silver
C104285,46.0,Male,Kolkata,2024-09-02,Silver
C104286,25.0,Male,Mumbai,2023-08-16,Silver
C104287,,Female,Delhi NCR,2024-03-08,New
C104288,30.0,Male,Pune,2025-09-07,New
C104289,35.0,Male,Delhi NCR,2023-05-30,New
C104290,27.0,Female,Hyderabad,2025-09-06,Silver
C104291,18.0,Male,Delhi NCR,2023-10-09,Platinum
C104292,,Male,Bengaluru,2023-11-01,Silver
C104293,43.0,Female,Bengaluru,2023-01-15,Silver
C104294,32.0,Female,Ahmedabad,2024-11-14,Silver
C104295,35.0,Male,Pune,2023-11-25,New
C104296,29.0,Female,Delhi NCR,2024-04-18,New
C104297,25.0,Male,Chennai,2024-08-21,New
C104298,46.0,Male,Chennai,2024-10-15,Platinum
C104299,29.0,Female,Pune,2025-09-11,New
C104300,27.0,Male,Ahmedabad,2024-07-26,Silver
C104301,41.0,Male,Chennai,2023-07-03,New
C104302,,Female,Delhi NCR,2024-12-25,Silver
C104303,26.0,Male,Bengaluru,2023-02-27,New
C104304,31.0,Male,Mumbai,2025-05-18,Platinum
C104305,31.0,Male,Bengaluru,2023-11-02,New
C104306,33.0,Female,Jaipur,2025-01-13,Platinum
C104307,50.0,Female,Hyderabad,2023-06-11,Silver
C104308,34.0,Female,Mumbai,2024-02-23,Silver
C104309,18.0,Male,Jaipur,2024-12-17,Gold
C104310,34.0,Female,Pune,2024-10-01,Silver
C104311,31.0,Female,Mumbai,2023-01-06,New
C104312,31.0,Male,Ahmedabad,2023-02-05,Silver
C104313,33.0,Male,Mumbai,2025-10-07,Silver
C104314,31.0,Female,Bengaluru,2024-06-28,Silver
C104315,31.0,Male,Bengaluru,2025-05-31,Gold
C104316,37.0,Female,Ahmedabad,2023-03-16,Silver
C104317,26.0,Female,Mumbai,2024-05-20,New
C104318,22.0,Male,Mumbai,2024-08-16,New
C104319,58.0,Other,Pune,2025-08-06,New
C104320,25.0,Female,Ahmedabad,2025-01-01,Silver
C104321,32.0,Male,Delhi NCR,2024-10-08,New
C104322,18.0,Female,Delhi NCR,2023-10-30,New
C104323,32.0,Male,Jaipur,2025-10-20,Gold
C104324,23.0,Female,Chennai,2023-12-04,New
C104325,27.0,Male,Mumbai,2023-10-14,New
C104326,40.0,Male,Mumbai,2025-01-15,Gold
C104327,35.0,Male,Bengaluru,2025-10-23,Silver
C104328,36.0,Male,Pune,2025-06-01,Gold
C104329,18.0,Male,Hyderabad,2023-07-05,New
C104330,48.0,Male,Chennai,2025-04-19,Silver
C104331,20.0,Female,Delhi NCR,2023-12-31,Platinum
C104332,45.0,Male,Kolkata,2023-08-17,New
C104333,40.0,Male,Delhi NCR,2025-08-21,New
C104334,36.0,Male,Ahmedabad,2025-09-05,New
C104335,23.0,Female,Delhi NCR,2024-01-17,Gold
C104336,32.0,Male,Delhi NCR,2023-01-27,New
C104337,27.0,Male,Delhi NCR,2023-08-05,Silver
C104338,31.0,Female,Mumbai,2024-07-11,Silver
C104339,29.0,Male,Bengaluru,2023-03-03,Platinum
C104340,18.0,Other,Pune,2023-08-22,New
C104341,41.0,Male,Ahmedabad,2023-06-03,Silver
C104342,30.0,Female,Bengaluru,2025-09-07,Platinum
C104343,27.0,Male,Hyderabad,2024-01-01,New
C104344,26.0,Female,Mumbai,2024-01-27,Silver
C104345,34.0,Female,Chennai,2024-03-09,New
C104346,23.0,Male,Delhi NCR,2023-01-14,New
C104347,18.0,Male,Mumbai,2024-07-12,New
C104348,35.0,Male,Delhi NCR,2025-07-28,New
C104349,36.0,Male,Delhi NCR,2025-04-17,New
C104350,29.0,Other,Hyderabad,2023-09-16,Gold
C104351,21.0,Female,Delhi NCR,2023-01-14,Silver
C104352,32.0,Female,Delhi NCR,2025-03-07,Silver
C104353,18.0,Female,Kolkata,2025-05-16,Silver
C104354,22.0,Female,Delhi NCR,2025-08-07,Platinum
C104355,24.0,Female,Hyderabad,2024-08-17,New
C104356,39.0,Male,Mumbai,2024-05-02,New
C104357,28.0,Male,Ahmedabad,2025-02-18,New
C104358,27.0,Male,Pune,2024-12-12,Gold
C104359,49.0,Male,Delhi NCR,2025-02-18,Gold
C104360,34.0,Male,Ahmedabad,2023-10-20,Silver
C104361,34.0,Male,Bengaluru,2025-07-19,New
C104362,28.0,Male,Mumbai,2023-02-08,Silver
C104363,26.0,Male,Pune,2023-04-07,Silver
C104364,18.0,Male,Pune,2024-11-05,New
C104365,40.0,Male,Mumbai,2024-08-11,New
C104366,35.0,Male,Mumbai,2024-07-24,New
C104367,29.0,Male,Delhi NCR,2025-07-25,Silver
C104368,30.0,Female,Hyderabad,2025-06-15,Platinum
C104369,38.0,Female,Jaipur,2025-01-10,New
C104370,18.0,Male,Bengaluru,2023-06-19,Gold
C104371,26.0,Male,Lucknow,2023-04-10,Silver
C104372,21.0,Male,Delhi NCR,2023-05-24,Silver
C104373,47.0,Male,Chennai,2024-09-24,Gold
C104374,39.0,Male,Ahmedabad,2025-01-04,Silver
C104375,18.0,Female,Pune,2025-04-03,New
C104376,18.0,Male,Delhi NCR,2023-04-17,New
C104377,30.0,Male,Mumbai,2023-10-11,Gold
C104378,27.0,Female,Delhi NCR,2023-12-15,Silver
C104379,19.0,Male,Hyderabad,2024-10-13,New
C104380,49.0,Male,Lucknow,2023-02-17,Silver
C104381,34.0,Male,Mumbai,2025-05-15,New
C104382,35.0,Female,Delhi NCR,2023-03-25,New
C104383,25.0,Male,Mumbai,2024-06-23,Gold
C104384,38.0,Female,Hyderabad,2025-08-18,Silver
C104385,28.0,Female,Hyderabad,2023-07-20,New
C104386,28.0,Male,Mumbai,2024-12-08,Silver
C104387,36.0,Female,Chennai,2024-07-20,Platinum
C104388,18.0,Male,Delhi NCR,2025-04-24,New
C104389,45.0,Male,Hyderabad,2024-08-28,New
C104390,33.0,Male,Bengaluru,2025-05-23,New
C104391,43.0,Other,Delhi NCR,2024-02-19,New
C104392,21.0,Male,Hyderabad,2023-06-18,New
C104393,23.0,Male,Pune,2024-12-01,New
C104394,21.0,Female,Bengaluru,2025-09-23,New
C104395,33.0,Male,Chennai,2024-03-22,Silver
C104396,32.0,Female,Bengaluru,2025-04-24,New
C104397,27.0,Female,Mumbai,2025-06-22,New
C104398,22.0,Female,Jaipur,2024-10-26,Silver
C104399,20.0,Female,Jaipur,2025-03-26,New
C104400,31.0,Female,Delhi NCR,2024-08-02,New
C104401,27.0,Male,Jaipur,2025-04-08,Platinum
C104402,25.0,Other,Chennai,2023-12-13,Silver
C104403,45.0,Female,Delhi NCR,2024-06-25,Silver
C104404,30.0,Female,Bengaluru,2023-03-22,Silver
C104405,42.0,Female,Delhi NCR,2023-07-22,Platinum
C104406,26.0,Male,Hyderabad,2024-08-19,New
C104407,33.0,Male,Jaipur,2025-01-16,New
C104408,31.0,Male,Mumbai,2023-01-31,Gold
C104409,18.0,Male,Bengaluru,2023-03-12,New
C104410,44.0,Female,Mumbai,2023-01-07,Silver
C104411,30.0,Female,Hyderabad,2024-06-17,New
C104412,38.0,Male,Chennai,2023-12-12,New
C104413,24.0,Male,Delhi NCR,2023-02-24,Silver
C104414,30.0,Female,Hyderabad,2025-03-28,Silver
C104415,23.0,Male,Mumbai,2024-06-28,Silver
C104416,42.0,Female,Chennai,2023-01-11,New
C104417,34.0,Female,Pune,2024-12-07,New
C104418,34.0,Male,Pune,2025-07-27,Silver
C104419,43.0,Male,Mumbai,2024-03-07,New
C104420,41.0,Female,Hyderabad,2025-09-05,Silver
C104421,38.0,Male,Pune,2024-03-05,Silver
C104422,18.0,Female,Pune,2023-03-21,New
C104423,25.0,Male,Hyderabad,2023-05-07,New
C104424,22.0,Male,Kolkata,2023-03-10,Gold
C104425,38.0,Male,Mumbai,2023-11-07,New
C104426,33.0,Female,Delhi NCR,2024-02-01,New
C104427,18.0,Female,Jaipur,2024-04-02,Platinum
C104428,29.0,Female,Delhi NCR,2024-05-10,New
C104429,18.0,Male,Ahmedabad,2025-06-08,Gold
C104430,31.0,Female,Hyderabad,2023-01-12,New
C104431,18.0,Male,Ahmedabad,2025-07-13,New
C104432,36.0,Female,Hyderabad,2023-09-04,Silver
C104433,34.0,Female,Kolkata,2025-09-09,New
C104434,48.0,Male,Pune,2023-05-20,Gold
C104435,39.0,Female,Bengaluru,2023-04-14,New
C104436,27.0,Male,Mumbai,2023-05-06,Silver
C104437,38.0,Male,Delhi NCR,2023-11-02,Gold
C104438,18.0,Male,Mumbai,2025-08-27,Silver
C104439,22.0,Female,Jaipur,2024-04-21,Silver
C104440,34.0,Male,Mumbai,2023-06-20,New
C104441,18.0,Female,Chennai,2024-10-22,New
C104442,31.0,Male,Bengaluru,2024-06-07,Gold
C104443,22.0,Female,Mumbai,2024-12-24,Silver
C104444,32.0,Female,Lucknow,2025-02-02,Silver
C104445,21.0,Male,Delhi NCR,2025-03-20,Silver
C104446,35.0,Female,Hyderabad,2023-06-05,New
C104447,31.0,Female,Bengaluru,2024-05-25,New
C104448,44.0,Male,Delhi NCR,2024-10-11,New
C104449,31.0,Male,Delhi NCR,2024-07-27,Silver
C104450,24.0,Male,Pune,2025-09-28,New
C104451,29.0,Female,Delhi NCR,2025-09-16,New
C104452,19.0,Female,Chennai,2025-04-16,Silver
C104453,35.0,Female,Hyderabad,2023-09-05,Silver
C104454,36.0,Female,Delhi NCR,2024-06-28,Silver
C104455,53.0,Female,Mumbai,2025-04-07,Gold
C104456,25.0,Male,Delhi NCR,2023-10-04,Silver
C104457,29.0,Male,Chennai,2025-01-03,New
C104458,26.0,Female,Hyderabad,2023-09-14,Gold
C104459,33.0,Male,Delhi NCR,2023-05-25,Silver
C104460,34.0,Male,Hyderabad,2023-09-05,Silver
C104461,31.0,Female,Bengaluru,2025-08-12,Gold
C104462,41.0,Female,Pune,2025-10-22,New
C104463,25.0,Female,Delhi NCR,2025-05-31,Silver
C104464,40.0,Male,Delhi NCR,2023-10-07,New
C104465,36.0,Female,Mumbai,2025-03-13,New
C104466,31.0,Male,Pune,2023-08-13,Silver
C104467,28.0,Male,Pune,2023-05-11,New
C104468,53.0,Female,Mumbai,2023-09-24,New
C104469,24.0,Female,Delhi NCR,2023-05-24,Silver
C104470,34.0,Female,Pune,2024-10-21,New
C104471,24.0,Female,Delhi NCR,2024-12-04,Silver
C104472,47.0,Female,Hyderabad,2023-02-06,New
C104473,39.0,Male,Bengaluru,2023-04-21,Silver
C104474,25.0,Male,Mumbai,2024-05-08,Silver
C104475,36.0,Female,Bengaluru,2023-04-27,Silver
C104476,33.0,Female,Delhi NCR,2025-05-03,Silver
C104477,26.0,Male,Hyderabad,2024-02-17,Platinum
C104478,38.0,Male,Delhi NCR,2024-03-01,New
C104479,35.0,Male,Bengaluru,2023-01-06,New
C104480,33.0,Male,Bengaluru,2024-12-23,Gold
C104481,31.0,Female,Delhi NCR,2025-01-13,Silver
C104482,35.0,Male,Hyderabad,2025-02-18,Platinum
C104483,33.0,Male,Chennai,2024-07-10,Silver
C104484,32.0,Female,Jaipur,2023-10-05,Gold
C104485,25.0,Female,Delhi NCR,2023-03-22,New
C104486,46.0,Male,Delhi NCR,2023-11-22,New
C104487,22.0,Male,Mumbai,2024-07-13,Silver
C104488,35.0,Male,Ahmedabad,2023-05-01,Silver
C104489,28.0,Male,Bengaluru,2023-02-25,Gold
C104490,47.0,Male,Mumbai,2023-08-12,Platinum
C104491,23.0,Male,Chennai,2023-03-14,New
C104492,24.0,Male,Delhi NCR,2023-01-15,Silver
C104493,22.0,Male,Hyderabad,2024-05-15,Gold
C104494,34.0,Male,Bengaluru,2025-02-06,Gold
C104495,19.0,Female,Hyderabad,2024-05-29,Gold
C104496,27.0,Male,Chennai,2023-04-04,Silver
C104497,18.0,Male,Mumbai,2023-12-16,Platinum
C104498,33.0,Female,Hyderabad,2023-02-06,New
C104499,26.0,Male,Bengaluru,2024-10-02,New
C104500,18.0,Male,Delhi NCR,2023-08-29,New
C104501,41.0,Female,Ahmedabad,2024-02-03,Silver
C104502,19.0,Female,Chennai,2025-07-18,Gold
C104503,38.0,Male,Ahmedabad,2024-08-27,Silver
C104504,25.0,Female,Pune,2025-02-26,Silver
C104505,45.0,Female,Mumbai,2023-12-27,New
C104506,38.0,Male,Bengaluru,2025-08-16,Silver
C104507,22.0,Male,Bengaluru,2025-01-06,New
C104508,23.0,Male,Delhi NCR,2024-06-15,Silver
C104509,36.0,Female,Bengaluru,2024-08-19,New
C104510,29.0,Male,Mumbai,2024-10-03,Silver
C104511,29.0,Male,Delhi NCR,2023-06-14,Silver
C104512,42.0,Male,Kolkata,2023-09-17,Silver
C104513,24.0,Female,Delhi NCR,2024-12-07,Silver
C104514,32.0,Male,Bengaluru,2024-03-30,Platinum
C104515,40.0,Male,Chennai,2025-03-18,Gold
C104516,38.0,Male,Hyderabad,2024-06-25,New
C104517,30.0,Female,Delhi NCR,2023-03-09,New
C104518,28.0,Male,Hyderabad,2024-11-15,New
C104519,18.0,Female,Chennai,2024-09-20,New
C104520,21.0,Male,Kolkata,2024-01-11,New
C104521,34.0,Male,Mumbai,2025-03-25,Gold
C104522,30.0,Male,Delhi NCR,2023-12-28,Platinum
C104523,32.0,Male,Hyderabad,2023-04-29,New
C104524,40.0,Male,Mumbai,2023-05-05,Gold
C104525,20.0,Female,Chennai,2025-07-17,Gold
C104526,29.0,Male,Pune,2024-01-23,New
C104527,33.0,Female,Chennai,2024-03-03,Gold
C104528,25.0,Male,Jaipur,2023-11-11,Platinum
C104529,44.0,Female,Hyderabad,2025-01-29,Platinum
C104530,39.0,Male,Ahmedabad,2024-09-15,Gold
C104531,34.0,Male,Pune,2025-07-15,New
C104532,47.0,Male,Delhi NCR,2025-07-10,New
C104533,18.0,Female,Chennai,2025-10-16,Platinum
C104534,31.0,Female,Pune,2023-12-05,New
C104535,34.0,Female,Lucknow,2024-08-24,Silver
C104536,23.0,Female,Mumbai,2023-12-23,New
C104537,34.0,Male,Mumbai,2024-12-26,Silver
C104538,21.0,Male,Kolkata,2025-02-09,New
C104539,37.0,Male,Delhi NCR,2023-09-17,Gold
C104540,41.0,Female,Hyderabad,2025-06-04,Silver
C104541,33.0,Male,Hyderabad,2023-10-26,Silver
C104542,18.0,Male,Delhi NCR,2025-10-09,New
C104543,22.0,Female,Delhi NCR,2025-05-26,Silver
C104544,36.0,Male,Kolkata,2023-01-19,Gold
C104545,31.0,Female,Delhi NCR,2024-02-15,Gold
C104546,18.0,Male,Chennai,2024-02-05,Gold
C104547,42.0,Female,Chennai,2025-04-27,Silver
C104548,32.0,Female,Pune,2025-01-16,Gold
C104549,24.0,Female,Bengaluru,2023-02-22,Silver
C104550,40.0,Male,Delhi NCR,2025-05-15,Silver
C104551,25.0,Male,Chennai,2023-08-13,Silver
C104552,25.0,Male,Delhi NCR,2024-01-16,New
C104553,34.0,Male,Mumbai,2023-06-25,Silver
C104554,47.0,Female,Jaipur,2023-06-12,Silver
C104555,46.0,Male,Mumbai,2024-06-26,New
C104556,34.0,Male,Mumbai,2023-03-29,Gold
C104557,35.0,Male,Lucknow,2023-03-24,New
C104558,38.0,Female,Delhi NCR,2025-03-20,Silver
C104559,20.0,Male,Delhi NCR,2023-12-21,Gold
C104560,37.0,Male,Bengaluru,2024-10-29,New
C104561,24.0,Male,Chennai,2025-10-12,New
C104562,34.0,Male,Ahmedabad,2023-02-22,Silver
C104563,29.0,Female,Chennai,2025-03-29,New
C104564,36.0,Male,Lucknow,2023-04-23,New
C104565,32.0,Female,Delhi NCR,2025-02-22,Gold
C104566,18.0,Female,Hyderabad,2023-11-12,New
C104567,33.0,Female,Delhi NCR,2023-05-20,Silver
C104568,37.0,Female,Ahmedabad,2023-08-24,New
C104569,35.0,Female,Jaipur,2024-01-11,New
C104570,30.0,Male,Mumbai,2025-01-21,New
C104571,46.0,Male,Kolkata,2024-12-02,Platinum
C104572,34.0,Female,Hyderabad,2025-01-20,Silver
C104573,35.0,Female,Delhi NCR,2023-01-23,New
C104574,40.0,Male,Hyderabad,2025-10-01,Silver
C104575,34.0,Male,Lucknow,2024-03-22,Silver
C104576,23.0,Male,Mumbai,2023-04-25,Silver
C104577,18.0,Male,Delhi NCR,2025-08-14,New
C104578,27.0,Male,Lucknow,2025-03-27,New
C104579,38.0,Male,Bengaluru,2023-03-26,Silver
C104580,28.0,Male,Bengaluru,2024-03-25,Silver
C104581,38.0,Female,Pune,2025-07-22,Gold
C104582,32.0,Female,Hyderabad,2024-12-04,Silver
C104583,43.0,Female,Mumbai,2023-07-20,Silver
C104584,28.0,Female,Delhi NCR,2024-12-22,Silver
C104585,35.0,Male,Kolkata,2023-07-14,Silver
C104586,36.0,Male,Bengaluru,2023-12-29,Silver
C104587,45.0,Female,Pune,2023-07-21,New
C104588,18.0,Female,Kolkata,2024-12-15,Platinum
C104589,27.0,Female,Delhi NCR,2025-08-17,New
C104590,39.0,Female,Kolkata,2023-02-15,Silver
C104591,45.0,Female,Chennai,2024-09-13,Silver
C104592,33.0,Female,Jaipur,2023-09-13,Gold
C104593,28.0,Female,Mumbai,2025-02-12,New
C104594,38.0,Female,Mumbai,2023-05-24,Gold
C104595,39.0,Male,Pune,2024-01-13,New
C104596,28.0,Male,Ahmedabad,2023-08-01,New
C104597,34.0,Male,Lucknow,2025-06-18,Gold
C104598,42.0,Male,Bengaluru,2023-03-27,New
C104599,48.0,Female,Hyderabad,2024-08-22,Silver
C104600,38.0,Male,Delhi NCR,2023-05-05,Silver
C104601,31.0,Male,Pune,2024-09-09,Platinum
C104602,31.0,Female,Kolkata,2025-03-01,Gold
C104603,36.0,Male,Chennai,2025-02-13,New
C104604,30.0,Female,Mumbai,2023-02-04,Gold
C104605,33.0,Male,Jaipur,2025-03-07,New
C104606,21.0,Male,Delhi NCR,2023-11-02,Silver
C104607,43.0,Male,Bengaluru,2024-12-03,Gold
C104608,21.0,Male,Hyderabad,2025-09-19,Silver
C104609,27.0,Male,Hyderabad,2023-05-03,Silver
C104610,32.0,Male,Chennai,2024-01-09,Gold
C104611,49.0,Male,Hyderabad,2025-06-11,Silver
C104612,27.0,Male,Delhi NCR,2023-05-26,Platinum
C104613,25.0,Female,Delhi NCR,2023-09-26,New
C104614,26.0,Male,Hyderabad,2024-07-19,New
C104615,46.0,Male,Pune,2025-10-23,Gold
C104616,18.0,Male,Bengaluru,2023-10-31,New
C104617,22.0,Female,Mumbai,2024-02-02,Silver
C104618,56.0,Female,Delhi NCR,2025-03-30,Gold
C104619,36.0,Other,Chennai,2023-05-04,Silver
C104620,21.0,Female,Bengaluru,2023-12-04,New
C104621,31.0,Male,Hyderabad,2023-11-22,New
C104622,32.0,Female,Bengaluru,2024-02-18,New
C104623,39.0,Male,Mumbai,2024-08-13,New
C104624,48.0,Female,Mumbai,2023-08-17,New
C104625,34.0,Male,Delhi NCR,2024-02-08,Gold
C104626,26.0,Male,Pune,2025-08-02,New
C104627,38.0,Female,Mumbai,2025-05-03,Gold
C104628,25.0,Female,Mumbai,2025-09-11,Platinum
C104629,22.0,Female,Lucknow,2024-12-03,New
C104630,18.0,Male,Bengaluru,2024-08-22,Platinum
C104631,18.0,Male,Bengaluru,2023-08-08,New
C104632,23.0,Male,Bengaluru,2023-06-13,Silver
C104633,20.0,Male,Mumbai,2024-07-09,Platinum
C104634,34.0,Male,Delhi NCR,2024-02-22,Gold
C104635,20.0,Male,Kolkata,2025-03-22,New
C104636,18.0,Female,Bengaluru,2023-01-10,New
C104637,22.0,Male,Pune,2025-07-06,New
C104638,27.0,Female,Jaipur,2023-06-25,Platinum
C104639,26.0,Female,Delhi NCR,2024-02-11,New
C104640,45.0,Female,Pune,2024-01-02,Silver
C104641,25.0,Male,Delhi NCR,2025-08-10,New
C104642,39.0,Male,Bengaluru,2025-01-12,New
C104643,31.0,Male,Kolkata,2023-02-07,Silver
C104644,31.0,Female,Delhi NCR,2025-05-28,New
C104645,23.0,Male,Lucknow,2024-11-27,Silver
C104646,30.0,Male,Hyderabad,2023-03-12,Silver
C104647,24.0,Other,Bengaluru,2025-03-16,Silver
C104648,33.0,Female,Delhi NCR,2023-02-04,Silver
C104649,29.0,Female,Hyderabad,2024-03-13,New
C104650,22.0,Male,Bengaluru,2023-06-16,Gold
C104651,40.0,Female,Delhi NCR,2023-01-12,Silver
C104652,35.0,Male,Bengaluru,2024-07-30,Silver
C104653,27.0,Male,Delhi NCR,2024-12-08,New
C104654,32.0,Female,Lucknow,2024-05-09,New
C104655,30.0,Female,Mumbai,2023-12-19,Gold
C104656,23.0,Male,Bengaluru,2024-06-12,Gold
C104657,32.0,Male,Chennai,2023-06-06,New
C104658,25.0,Male,Pune,2023-02-21,New
C104659,22.0,Female,Ahmedabad,2023-06-11,New
C104660,18.0,Female,Jaipur,2023-02-25,Silver
C104661,28.0,Male,Delhi NCR,2025-03-03,New
C104662,36.0,Male,Bengaluru,2024-09-18,Platinum
C104663,25.0,Female,Pune,2023-07-13,New
C104664,54.0,Female,Delhi NCR,2024-08-09,Platinum
C104665,39.0,Male,Pune,2024-05-13,New
C104666,43.0,Female,Delhi NCR,2023-04-25,New
